"Nome","Tipo attività","Descrizione"
"Staffelegg-Salhöhe-Bözberg","bicicletta",""

"Segmento","Punto","Latitudine (gradi)","Longitudine (gradi)","Altitudine (m)","Rotta (gradi)","Precisione (m)","Velocità (m/s)","Durata","Potenza (W)","Cadenza (rpm)","Frequenza cardiaca (bpm)"
"1","1942","47.438828","8.073838","651.699951171875","272.0","10","5.1291","2015-08-18T18:02:52.924Z","","",""
"1","1943","47.43883","8.073773","651.9000244140625","275.0","10","4.8789","2015-08-18T18:02:53.909Z","","",""
"1","1944","47.43883","8.073709","651.800048828125","273.0","10","4.9415","2015-08-18T18:02:54.932Z","","",""
"1","1945","47.43883","8.073639","652.300048828125","272.0","10","5.1291","2015-08-18T18:02:55.925Z","","",""
"1","1946","47.438831","8.073522","652.9000244140625","270.0","10","4.8789","2015-08-18T18:02:57.850Z","","",""
"1","1947","47.438827","8.07346","653.300048828125","270.0","10","4.6912","2015-08-18T18:02:58.848Z","","",""
"1","1948","47.438828","8.073394","653.4000244140625","272.0","10","4.7538","2015-08-18T18:02:59.867Z","","",""
"1","1949","47.438828","8.073321","653.800048828125","271.0","10","4.8163","2015-08-18T18:03:00.864Z","","",""
"1","1950","47.438827","8.073252","654.0999755859375","274.0","10","5.0666","2015-08-18T18:03:01.909Z","","",""
"1","1951","47.438829","8.073182","654.4000244140625","274.0","10","4.9415","2015-08-18T18:03:02.887Z","","",""
"1","1952","47.438827","8.073111","654.800048828125","270.0","10","4.7538","2015-08-18T18:03:03.919Z","","",""
"1","1953","47.438825","8.073048","655.199951171875","270.0","10","4.7538","2015-08-18T18:03:04.907Z","","",""
"1","1954","47.438821","8.072932","656.300048828125","271.0","10","4.5661","2015-08-18T18:03:06.838Z","","",""
"1","1955","47.438815","8.072881","657.199951171875","269.0","10","4.2534","2015-08-18T18:03:07.879Z","","",""
"1","1956","47.438812","8.07277","657.800048828125","269.0","10","4.1908","2015-08-18T18:03:09.917Z","","",""
"1","1957","47.438814","8.072711","658.300048828125","274.0","10","4.5661","2015-08-18T18:03:10.906Z","","",""
"1","1958","47.438816","8.072588","658.5999755859375","269.0","10","4.4411","2015-08-18T18:03:12.847Z","","",""
"1","1959","47.438814","8.072531","659.0999755859375","267.0","10","4.2534","2015-08-18T18:03:13.942Z","","",""
"1","1960","47.438807","8.072417","659.4000244140625","261.0","10","3.753","2015-08-18T18:03:15.846Z","","",""
"1","1961","47.438801","8.072362","659.699951171875","263.0","10","4.1283","2015-08-18T18:03:16.840Z","","",""
"1","1962","47.438791","8.072249","660.199951171875","265.0","10","4.0032","2015-08-18T18:03:18.870Z","","",""
"1","1963","47.438788","8.072189","660.300048828125","270.0","10","3.9406","2015-08-18T18:03:19.881Z","","",""
"1","1964","47.438788","8.07206","660.699951171875","269.0","10","4.5036","2015-08-18T18:03:21.926Z","","",""
"1","1965","47.438789","8.071997","660.9000244140625","273.0","10","4.8163","2015-08-18T18:03:22.910Z","","",""
"1","1966","47.438797","8.071887","661.300048828125","277.0","10","4.7538","2015-08-18T18:03:24.930Z","","",""
"1","1967","47.438804","8.071827","661.699951171875","279.0","10","5.1916","2015-08-18T18:03:25.925Z","","",""
"1","1968","47.438804","8.071712","662.300048828125","269.0","10","4.1908","2015-08-18T18:03:27.846Z","","",""
"1","1969","47.438799","8.07166","662.4000244140625","270.0","10","4.1283","2015-08-18T18:03:28.840Z","","",""
"1","1970","47.438786","8.071553","662.800048828125","265.0","10","4.0032","2015-08-18T18:03:30.872Z","","",""
"1","1971","47.438785","8.071517","663.4000244140625","268.0","10","3.5028","2015-08-18T18:03:31.869Z","","",""
"1","1972","47.438777","8.071391","664.5999755859375","258.0","10","3.4402","2015-08-18T18:03:34.902Z","","",""
"1","1973","47.438774","8.071332","664.800048828125","266.0","10","3.8156","2015-08-18T18:03:35.903Z","","",""
"1","1974","47.43878","8.071227","665.4000244140625","270.0","10","3.753","2015-08-18T18:03:37.929Z","","",""
"1","1975","47.438778","8.071171","665.5","264.0","10","3.6904","2015-08-18T18:03:38.817Z","","",""
"1","1976","47.438773","8.071101","665.300048828125","268.0","10","4.4411","2015-08-18T18:03:39.836Z","","",""
"1","1977","47.43877","8.071023","665.5999755859375","266.0","10","4.6912","2015-08-18T18:03:40.831Z","","",""
"1","1978","47.438768","8.070957","665.9000244140625","268.0","10","4.5661","2015-08-18T18:03:41.858Z","","",""
"1","1979","47.438766","8.070885","666.5","271.0","10","4.8163","2015-08-18T18:03:42.897Z","","",""
"1","1980","47.438771","8.070804","666.9000244140625","274.0","10","5.0666","2015-08-18T18:03:43.885Z","","",""
"1","1981","47.438776","8.070718","667.0999755859375","274.0","10","5.3793","2015-08-18T18:03:44.875Z","","",""
"1","1982","47.438783","8.070631","667.199951171875","272.0","10","5.3793","2015-08-18T18:03:45.891Z","","",""
"1","1983","47.438786","8.070549","667.5999755859375","272.0","10","5.5669","2015-08-18T18:03:46.886Z","","",""
"1","1984","47.438788","8.070467","667.800048828125","277.0","10","5.6295","2015-08-18T18:03:47.921Z","","",""
"1","1985","47.43879","8.070382","668.199951171875","276.0","10","5.5669","2015-08-18T18:03:48.902Z","","",""
"1","1986","47.438792","8.070297","668.4000244140625","272.0","10","5.7546","2015-08-18T18:03:49.934Z","","",""
"1","1987","47.438785","8.070215","669.0999755859375","272.0","10","5.6295","2015-08-18T18:03:50.922Z","","",""
"1","1988","47.438785","8.070142","669.5","272.0","10","5.6295","2015-08-18T18:03:51.839Z","","",""
"1","1989","47.43878","8.070068","670.0","270.0","10","5.692","2015-08-18T18:03:52.831Z","","",""
"1","1990","47.438773","8.069994","670.5","267.0","10","5.692","2015-08-18T18:03:53.852Z","","",""
"1","1991","47.438765","8.069924","671.0999755859375","267.0","10","5.3168","2015-08-18T18:03:54.848Z","","",""
"1","1992","47.438762","8.069855","671.4000244140625","268.0","10","5.1291","2015-08-18T18:03:55.899Z","","",""
"1","1993","47.438759","8.06979","671.699951171875","265.0","10","4.7538","2015-08-18T18:03:56.886Z","","",""
"1","1994","47.438747","8.069666","672.300048828125","262.0","5","4.5036","2015-08-18T18:03:58.928Z","","",""
"1","1995","47.438741","8.069603","672.4000244140625","261.0","5","4.9415","2015-08-18T18:03:59.910Z","","",""
"1","1996","47.438719","8.069489","673.5","256.0","5","4.6287","2015-08-18T18:04:01.951Z","","",""
"1","1997","47.438703","8.069435","674.199951171875","251.0","5","4.6287","2015-08-18T18:04:02.824Z","","",""
"1","1998","47.438671","8.069318","674.5999755859375","247.0","5","4.3159","2015-08-18T18:04:04.856Z","","",""
"1","1999","47.438655","8.069259","674.9000244140625","250.0","5","4.8789","2015-08-18T18:04:05.849Z","","",""
"1","2000","47.438639","8.069198","675.199951171875","248.0","5","4.5036","2015-08-18T18:04:06.879Z","","",""
"1","2001","47.438622","8.069134","675.300048828125","246.0","5","4.9415","2015-08-18T18:04:07.872Z","","",""
"1","2002","47.438604","8.069069","675.5999755859375","249.0","5","5.1291","2015-08-18T18:04:08.901Z","","",""
"1","2003","47.438584","8.069002","675.5999755859375","249.0","5","5.0666","2015-08-18T18:04:09.890Z","","",""
"1","2004","47.438552","8.06888","676.0","244.0","5","4.6287","2015-08-18T18:04:11.931Z","","",""
"1","2005","47.43853","8.068822","676.300048828125","240.0","5","5.1916","2015-08-18T18:04:12.817Z","","",""
"1","2006","47.438507","8.068763","676.699951171875","241.0","5","5.1291","2015-08-18T18:04:13.942Z","","",""
"1","2007","47.438478","8.068708","676.9000244140625","233.0","5","4.8789","2015-08-18T18:04:14.817Z","","",""
"1","2008","47.438448","8.068659","677.0","228.0","5","4.8163","2015-08-18T18:04:15.835Z","","",""
"1","2009","47.438419","8.068606","677.0999755859375","230.0","5","4.7538","2015-08-18T18:04:16.829Z","","",""
"1","2010","47.438384","8.068563","677.4000244140625","219.0","5","5.3793","2015-08-18T18:04:17.854Z","","",""
"1","2011","47.438341","8.068519","677.199951171875","209.0","5","5.5669","2015-08-18T18:04:18.847Z","","",""
"1","2012","47.43826","8.068464","677.0999755859375","199.0","10","5.004","2015-08-18T18:04:20.899Z","","",""
"1","2013","47.438221","8.068446","677.0999755859375","196.0","10","4.4411","2015-08-18T18:04:21.887Z","","",""
"1","2014","47.438134","8.068421","677.0","190.0","10","4.5036","2015-08-18T18:04:23.927Z","","",""
"1","2015","47.438094","8.06841","676.9000244140625","191.0","10","4.3785","2015-08-18T18:04:24.919Z","","",""
"1","2016","47.438046","8.068403","677.0999755859375","189.0","10","4.6287","2015-08-18T18:04:25.948Z","","",""
"1","2017","47.438003","8.068395","677.0","188.0","10","4.2534","2015-08-18T18:04:26.824Z","","",""
"1","2018","47.437915","8.068388","677.0999755859375","185.0","10","4.4411","2015-08-18T18:04:28.855Z","","",""
"1","2019","47.43787","8.068387","677.300048828125","181.0","10","4.6287","2015-08-18T18:04:29.955Z","","",""
"1","2020","47.43778","8.068386","677.4000244140625","183.0","10","4.6287","2015-08-18T18:04:31.895Z","","",""
"1","2021","47.43774","8.068383","677.4000244140625","181.0","10","4.6287","2015-08-18T18:04:32.890Z","","",""
"1","2022","47.437655","8.068357","677.800048828125","198.0","10","3.5028","2015-08-18T18:04:34.924Z","","",""
"1","2023","47.437623","8.068348","678.0","178.0","10","3.1275","2015-08-18T18:04:35.910Z","","",""
"1","2024","47.437538","8.068382","678.699951171875","147.0","10","3.5654","2015-08-18T18:04:38.838Z","","",""
"1","2025","47.437508","8.068405","679.300048828125","154.0","10","3.4402","2015-08-18T18:04:39.831Z","","",""
"1","2026","47.437443","8.068454","680.0999755859375","157.0","10","3.753","2015-08-18T18:04:41.995Z","","",""
"1","2027","47.437387","8.068505","680.5","152.0","10","4.7538","2015-08-18T18:04:42.863Z","","",""
"1","2028","47.437334","8.068556","680.800048828125","152.0","10","4.8789","2015-08-18T18:04:43.887Z","","",""
"1","2029","47.43729","8.068591","681.0999755859375","154.0","10","4.9415","2015-08-18T18:04:44.875Z","","",""
"1","2030","47.437254","8.068631","681.4000244140625","150.0","10","4.6287","2015-08-18T18:04:45.893Z","","",""
"1","2031","47.437229","8.06869","681.9000244140625","138.0","10","4.4411","2015-08-18T18:04:46.884Z","","",""
"1","2032","47.437181","8.068789","682.4000244140625","139.0","10","4.3785","2015-08-18T18:04:48.925Z","","",""
"1","2033","47.437158","8.068833","682.800048828125","134.0","10","3.5654","2015-08-18T18:04:49.901Z","","",""
"1","2034","47.437126","8.0689","683.199951171875","130.0","10","4.6287","2015-08-18T18:04:50.922Z","","",""
"1","2035","47.43709","8.06897","683.5999755859375","130.0","10","4.5036","2015-08-18T18:04:51.810Z","","",""
"1","2036","47.437065","8.069025","683.800048828125","133.0","15","4.3785","2015-08-18T18:04:52.835Z","","",""
"1","2037","47.437024","8.069082","683.9000244140625","139.0","15","4.6287","2015-08-18T18:04:53.825Z","","",""
"1","2038","47.436956","8.069166","684.199951171875","143.0","15","4.8789","2015-08-18T18:04:55.858Z","","",""
"1","2039","47.436919","8.06922","684.300048828125","136.0","15","4.6287","2015-08-18T18:04:56.858Z","","",""
"1","2040","47.43688","8.069267","684.5999755859375","132.0","15","3.9406","2015-08-18T18:04:57.888Z","","",""
"1","2041","47.436853","8.06933","684.300048828125","132.0","15","4.2534","2015-08-18T18:04:58.877Z","","",""
"1","2042","47.436813","8.069392","684.0999755859375","138.0","15","4.6287","2015-08-18T18:04:59.905Z","","",""
"1","2043","47.436788","8.069433","684.0","135.0","15","3.8781","2015-08-18T18:05:00.895Z","","",""
"1","2044","47.436754","8.069487","684.300048828125","133.0","15","4.0032","2015-08-18T18:05:01.915Z","","",""
"1","2045","47.436725","8.069537","684.800048828125","135.0","15","4.2534","2015-08-18T18:05:02.799Z","","",""
"1","2046","47.436687","8.069594","684.9000244140625","138.0","15","4.7538","2015-08-18T18:05:03.826Z","","",""
"1","2047","47.436655","8.069627","684.699951171875","145.0","15","3.6904","2015-08-18T18:05:04.832Z","","",""
"1","2048","47.436591","8.069564","686.0999755859375","241.0","15","3.5654","2015-08-18T18:05:08.904Z","","",""
"1","2049","47.436569","8.069512","686.4000244140625","244.0","15","4.9415","2015-08-18T18:05:09.901Z","","",""
"1","2050","47.436517","8.069408","687.5999755859375","231.0","15","5.1916","2015-08-18T18:05:11.939Z","","",""
"1","2051","47.436479","8.069351","688.5999755859375","226.0","10","5.4419","2015-08-18T18:05:12.923Z","","",""
"1","2052","47.436444","8.069302","689.5999755859375","224.0","10","5.2542","2015-08-18T18:05:13.940Z","","",""
"1","2053","47.436404","8.069258","690.4000244140625","228.0","10","5.3793","2015-08-18T18:05:14.936Z","","",""
"1","2054","47.436365","8.069207","691.0999755859375","224.0","10","5.1916","2015-08-18T18:05:15.849Z","","",""
"1","2055","47.436327","8.069162","691.5999755859375","222.0","10","5.004","2015-08-18T18:05:16.845Z","","",""
"1","2056","47.436289","8.069118","692.4000244140625","221.0","10","4.8163","2015-08-18T18:05:17.879Z","","",""
"1","2057","47.436251","8.069075","693.0","222.0","10","4.8163","2015-08-18T18:05:18.859Z","","",""
"1","2058","47.436184","8.068997","693.699951171875","225.0","10","4.1908","2015-08-18T18:05:20.921Z","","",""
"1","2059","47.436153","8.06896","694.300048828125","228.0","10","3.8781","2015-08-18T18:05:21.912Z","","",""
"1","2060","47.436102","8.068896","695.0999755859375","225.0","10","3.8156","2015-08-18T18:05:23.950Z","","",""
"1","2061","47.436077","8.068862","695.4000244140625","225.0","10","3.6279","2015-08-18T18:05:24.834Z","","",""
"1","2062","47.436024","8.068801","696.0","222.0","10","3.753","2015-08-18T18:05:26.927Z","","",""
"1","2063","47.435998","8.068768","696.300048828125","228.0","10","3.6279","2015-08-18T18:05:27.912Z","","",""
"1","2064","47.435956","8.068695","696.699951171875","226.0","10","3.5654","2015-08-18T18:05:29.949Z","","",""
"1","2065","47.43593","8.068664","697.199951171875","223.0","10","3.6279","2015-08-18T18:05:30.933Z","","",""
"1","2066","47.435881","8.068598","697.699951171875","226.0","10","3.8156","2015-08-18T18:05:32.863Z","","",""
"1","2067","47.435855","8.068564","697.9000244140625","228.0","10","3.6904","2015-08-18T18:05:33.849Z","","",""
"1","2068","47.4358","8.0685","698.699951171875","225.0","10","3.6279","2015-08-18T18:05:35.880Z","","",""
"1","2069","47.435777","8.068467","699.0","227.0","10","3.5654","2015-08-18T18:05:36.878Z","","",""
"1","2070","47.435737","8.068398","699.4000244140625","235.0","5","3.4402","2015-08-18T18:05:38.924Z","","",""
"1","2071","47.435714","8.068364","699.800048828125","230.0","5","3.4402","2015-08-18T18:05:39.922Z","","",""
"1","2072","47.435659","8.068293","700.300048828125","223.0","5","3.8156","2015-08-18T18:05:41.858Z","","",""
"1","2073","47.43563","8.068257","700.199951171875","223.0","5","3.753","2015-08-18T18:05:42.847Z","","",""
"1","2074","47.435585","8.068186","700.4000244140625","231.0","5","4.0032","2015-08-18T18:05:44.948Z","","",""
"1","2075","47.435573","8.068136","700.5999755859375","244.0","5","4.0658","2015-08-18T18:05:45.929Z","","",""
"1","2076","47.435554","8.068022","700.5999755859375","253.0","10","4.2534","2015-08-18T18:05:47.864Z","","",""
"1","2077","47.435545","8.067972","700.5","247.0","10","3.8781","2015-08-18T18:05:48.852Z","","",""
"1","2078","47.435526","8.067872","700.5","245.0","10","3.8156","2015-08-18T18:05:50.927Z","","",""
"1","2079","47.435514","8.067828","700.800048828125","251.0","10","3.8781","2015-08-18T18:05:51.924Z","","",""
"1","2080","47.4355","8.067731","701.4000244140625","257.0","10","4.0032","2015-08-18T18:05:53.965Z","","",""
"1","2081","47.435492","8.067686","701.800048828125","257.0","10","3.8156","2015-08-18T18:05:54.847Z","","",""
"1","2082","47.435484","8.067588","702.5","259.0","10","3.9406","2015-08-18T18:05:56.944Z","","",""
"1","2083","47.435477","8.067532","702.5999755859375","262.0","10","4.2534","2015-08-18T18:05:57.932Z","","",""
"1","2084","47.43545","8.067435","703.300048828125","249.0","10","3.753","2015-08-18T18:05:59.971Z","","",""
"1","2085","47.435434","8.067396","703.9000244140625","241.0","10","3.6904","2015-08-18T18:06:00.847Z","","",""
"1","2086","47.435404","8.067309","704.800048828125","250.0","10","3.6904","2015-08-18T18:06:02.941Z","","",""
"1","2087","47.435391","8.06726","705.199951171875","255.0","10","4.1283","2015-08-18T18:06:03.924Z","","",""
"1","2088","47.435362","8.067163","705.9000244140625","253.0","10","4.1283","2015-08-18T18:06:05.958Z","","",""
"1","2089","47.435354","8.067108","706.300048828125","256.0","10","4.1908","2015-08-18T18:06:06.944Z","","",""
"1","2090","47.435342","8.067001","707.199951171875","256.0","10","4.2534","2015-08-18T18:06:08.860Z","","",""
"1","2091","47.435329","8.066948","707.5","252.0","10","4.3159","2015-08-18T18:06:09.846Z","","",""
"1","2092","47.435308","8.066839","708.199951171875","253.0","10","4.5036","2015-08-18T18:06:11.892Z","","",""
"1","2093","47.435296","8.066783","708.5","255.0","10","4.5036","2015-08-18T18:06:12.882Z","","",""
"1","2094","47.435268","8.066667","708.9000244140625","252.0","10","4.6912","2015-08-18T18:06:14.934Z","","",""
"1","2095","47.435259","8.066603","709.0","255.0","5","4.6912","2015-08-18T18:06:15.921Z","","",""
"1","2096","47.435248","8.066537","709.0999755859375","256.0","5","5.0666","2015-08-18T18:06:16.961Z","","",""
"1","2097","47.435234","8.066473","709.0999755859375","252.0","5","4.9415","2015-08-18T18:06:17.942Z","","",""
"1","2098","47.43522","8.066406","709.0","257.0","5","5.3793","2015-08-18T18:06:18.870Z","","",""
"1","2099","47.435209","8.066331","708.9000244140625","255.0","5","5.6295","2015-08-18T18:06:19.910Z","","",""
"1","2100","47.435191","8.066258","709.0","252.0","5","6.1299","2015-08-18T18:06:20.948Z","","",""
"1","2101","47.43517","8.066174","709.0","252.0","5","7.0056","2015-08-18T18:06:21.969Z","","",""
"1","2102","47.435144","8.06608","708.9000244140625","253.0","10","7.3809","2015-08-18T18:06:22.864Z","","",""
